alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,time,idx,parameterization
-0.210771381855011,-0.008600556291639805,2.006579637527466,185.41001892089844,122.82377624511719,109.09761047363281,1.5584170818328857,1006.3767700195312,247.7192840576172,1036.4163818359375,275.3487854003906,0.826553262071684,1,se3_log_map
-0.21053770184516907,-0.007528478745371103,2.003155469894409,185.1433868408203,123.04387664794922,108.2247314453125,1.5534217357635498,1004.7255859375,247.24575805664062,1034.699951171875,274.7021789550781,0.8171150889247656,1,se3_log_map
-0.2100120186805725,-0.0079491613432765,2.0003013610839844,185.3120880126953,123.68798065185547,108.10124969482422,1.5540392398834229,1003.2716064453125,247.63917541503906,1033.38232421875,275.0756530761719,0.8058210478629917,1,se3_log_map
-0.2100597470998764,-0.010189150460064411,1.9995359182357788,185.60250854492188,124.16883087158203,109.10259246826172,1.5587542057037354,1002.7792358398438,248.5348358154297,1033.119384765625,276.13812255859375,0.8061714658979326,1,se3_log_map
-0.2106712907552719,-0.012888182885944843,2.0006136894226074,185.69683837890625,124.17533111572266,110.76626586914062,1.5563712120056152,1003.1963500976562,249.34312438964844,1033.718994140625,277.20166015625,0.8001798121258616,1,se3_log_map
-0.21149708330631256,-0.013702774420380592,2.0007917881011963,185.1439971923828,123.78131866455078,111.38034057617188,1.5541975498199463,1003.2687377929688,249.00942993164062,1033.708740234375,276.933837890625,0.7962198990862817,1,se3_log_map
-0.21227791905403137,-0.012926551513373852,1.9995887279510498,184.0763397216797,123.24749755859375,110.75125885009766,1.5604238510131836,1002.735107421875,247.6688995361328,1032.86865234375,275.4554748535156,0.7715525438543409,1,se3_log_map
-0.2133946567773819,-0.013170725665986538,1.999165654182434,182.9873046875,122.70988464355469,110.42153930664062,1.5594661235809326,1002.54736328125,246.4447021484375,1032.3934326171875,274.1605224609375,0.8089862309861928,1,se3_log_map
-0.21353383362293243,-0.01252217497676611,1.9970622062683105,182.42630004882812,122.97979736328125,109.35112762451172,1.5562143325805664,1001.54150390625,245.68487548828125,1031.2353515625,273.2671203613281,0.8088644298259169,1,se3_log_map
-0.21362937986850739,-0.012230531312525272,1.9952504634857178,182.5368194580078,123.63385009765625,108.7085189819336,1.55430269241333,1000.660888671875,245.8100128173828,1030.4100341796875,273.3585510253906,0.8293412330094725,1,se3_log_map
